client_id
2369225
1105036
1095308
704728
1109169
2230190
658045
1240579
813081
978743
803430
671066
1877380
558187
645135
796268
1202691
1613203
1106807
1544527
2345916
671823
536892
2099129
2401606
561060
925779
655046
798609
1523394
2414520
1213010
1512684
818788
2290500
552957
2416633
1541632
1528228
701368
1319329
2403260
1003693
1503542
1252782
1335693
1177682
1224244
684176
1108494
1475156
1569914
1104016
1726635
2299641
914827
1677968
2265325
2360247
696429
1930898
1564123
2232695
1022678
1995519
2111296
1536313
1171485
1213485
1452893
1182430
890277
1291808
1557027
700986
903955
1305406
1547648
1355903
1499400
2165379
1508816
895414
1633428
1246978
1109960
606611
688502
1036450
2118571
1381455
1477540
706643
2071759
1746437
933593
711627
918438
1108766
756122
556252
1106285
877611
949002
1961279
2347727
1158099
766259
1068708
913388
767720
1539919
2384846
607841
1909914
672925
2399868
1950246
2188007
902889
598627
1100061
858955
1355521
2182818
1105206
1078373
606790
590568
1091080
1137700
1914751
848940
1783497
1216843
888457
449820
1311261
1320145
1350081
436392
1147490
1675374
746067
797395
1669366
883463
727199
1764991
1572976
2104338
1860047
1168040
797692
998437
931907
1006420
2231292
1319019
2075671
596866
2003376
1425473
502254
951692
927818
1693462
408382
1472454
1531150
1180906
2169737
1539291
1845826
2150026
1694259
420726
720272
2121599
1188831
982940
1519887
472333
1338234
1930694
1846578
2412868
1661529
2367699
2292089
430529
2122795
558637
2168634
1912540
1469674
1805300
2305588
1845351
1535678
712523
428320
1081828
1655648
394973
1212282
1567483
2231704
1458901
1362720
687997
721226
1006410
626320
559245
1506047
1534605
2310456
1338236
2345175
447057
1505123
646572
2245475
617185
1003568
911943
2019171
1169819
1114043
1594352
1118417
2107624
1176075
581031
918340
823161
1628481
475999
1221630
1293728
1515829
2129577
1732498
687989
1487218
2200126
1391939
868949
1029811
2135955
889923
1732981
1622899
823543
1669155
1382472
1469608
2156747
2389837
2057467
1108852
2125366
1383897
1105025
1475511
1798021
645495
1710598
772574
1920954
1266527
1135091
1202107
1285639
1328690
890658
693418
426354
1406781
711304
467722
1202763
1947180
2411222
1890450
1305843
1854848
2059125
691965
488941
876157
1341028
1110350
1056260
657177
2087095
1554327
2375503
2030599
2370994
2255597
1235963
2199994
1122190
1533041
876539
1778097
1867200
442549
1401095
933754
437901
1948937
1974424
1148472
2057785
1122754
1138349
499087
1120750
2111185
737375
815127
1832177
2360818
1101208
567083
475252
2189848
952778
749603
745259
2230221
1508279
694283
2237121
1194467
1093629
566125
1761711
1282430
941269
419262
922566
754029
2348245
1475123
756557
441659
2308324
1022459
1767438
2353212
1713133
2303572
2177750
1256810
1779505
1162032
670176
1924664
854797
420006
2399648
577419
917641
807002
1346162
2379499
1446442
2337117
1100920
1694011
2266942
558671
971243
1343448
1683751
873007
2335902
1756757
668398
1050472
2248511
1152794
618931
2200008
2116869
426120
1842892
832062
517525
1081217
1996238
928145
1551834
861492
2094915
657242
901256
904744
2298842
666584
425367
1279569
448635
1966687
1528652
960195
1338724
985997
1531337
1854836
929446
2176925
1917510
2097315
1783401
1577972
1200215
436650
1233853
1999887
1132694
1682936
2408865
1746533
607910
1387241
1512718
1749606
1199776
1070451
1432054
1014261
907628
2374826
453311
688330
1215930
1091451
942394
753025
1301642
1473179
647936
1693974
1931494
1744898
2261477
691274
745309
614420
476521
1036809
1520974
962494
1068993
1591481
1271070
1182397
2131984
561570
683999
2000613
784851
1730871
2394654
1314251
861013
1117048
1668267
1790504
1620181
1612036
2160356
1628173
878690
1529736
401123
916372
2235296
2312205
683464
2146849
1566258
1362367
406382
473857
799629
806936
1873133
2416406
475980
1193081
1717743
1237608
1541650
928684
1731588
428046
1478641
1483478
1889438
428268
1449908
1930109
2411228
1728262
667270
878547
1545717
1208832
959308
833075
1011110
923431
561739
497383
499605
923669
2091744
1640887
2016063
1115930
1864947
716298
420275
1647046
2401914
1040899
2245716
885138
1122447
517544
1001385
2292473
2122715
1268590
713909
1255010
1682497
2101778
1725446
2018635
551046
1173610
902837
604856
971849
638677
542139
2313150
1052517
1450529
2389579
1101337
2168838
2358937
665044
2376848
1524657
2386399
926496
754418
840558
846883
847723
2290317
846140
1031396
915672
1890208
1007142
2342875
739757
2345125
1374945
915628
1139945
2308289
2390928
819704
415513
1726513
789256
2063876
2081057
1845398
1116274
1609602
1389356
913188
2333468
427636
426270
753353
555526
770652
1144863
925493
2394207
899994
793072
468035
2292345
1048489
728670
773301
1129294
731993
1238415
1195225
708511
622097
428054
955219
654213
544116
1382794
1164522
1677547
414372
1138714
986500
1472572
820803
793200
933351
756800
784252
1010355
1808990
1609631
2061564
1509776
796652
2280916
1854139
2355225
1855240
1407856
1521174
1860547
930277
565685
855041
421956
834709
853292
774171
1090107
1201108
1831207
817167
1597940
1188519
1036810
1677350
2265353
1200891
2376197
1819900
760217
1825289
748410
1041295
471311
528924
1545228
2202053
585176
996326
1450455
1711387
472551
425639
768599
619696
1537380
1051869
920331
1077762
1501494
1072641
1227352
2042859
941636
1068904
418085
2337152
1346403
1117308
599474
1149428
1363480
1004193
889311
1307858
487570
837871
909749
856185
2325541
696203
862571
1866185
1284793
1890532
2066546
642648
866046
891562
565780
1645679
1059347
2101438
1112881
1569962
1828733
2398511
1769800
1570074
766062
1498777
1183255
1349308
611339
2369357
739857
1151765
677186
1113093
943661
508368
2389722
1618677
1810510
901082
1494205
2326669
1038579
2311789
493568
2045940
904248
1513672
1001662
933244
1568581
2289046
1660775
1878387
1155397
509234
986049
540724
896384
1165471
1033060
1077814
1713785
939092
1531886
485022
1395629
2417200
494006
786899
1154586
537480
1363475
2394525
1325839
1262570
1386326
639548
1789779
2368931
1380594
1367045
1305783
442819
1182116
2247330
2313756
1116471
1821565
1102062
534079
706205
622208
1219153
1992887
1283768
1509275
2275162
901084
2053363
2309754
1822503
1734187
2135323
1437172
2365480
1017980
1069395
1067416
1144911
1201593
1746407
1079078
560531
2088083
1107800
1544690
505733
2167005
1680344
428760
1673661
898610
412064
1560705
2093791
2240483
604153
2194004
1297837
2236999
1973043
1105692
1744683
636790
1551905
789644
1124585
633585
853282
1227459
936784
1707517
1610986
2388978
2261542
965129
917702
1629594
1102323
769207
2039367
400795
976366
428563
2317300
1363076
2190725
794491
1797596
1970035
1438336
2032818
1026858
757438
1203887
1984184
1040960
2099960
518944
1800717
1137204
1055274
1809658
1540245
2177599
1223421
446427
1970398
1248979
2069805
483267
649793
477120
2214728
708574
702759
1324855
2319815
2315363
637869
1511461
1572474
2254750
2300823
2310992
2342430
702219
690401
485337
495540
424900
784360
1814904
418241
1277049
1963031
2289807
519841
910803
721864
1973362
2285776
2261677
1176339
1391691
2368651
926085
2178660
1097059
1048472
1618778
1337686
632213
1253883
1223047
431870
1534087
2413603
472144
1930430
901667
1241456
1356822
859048
1643589
1010649
822694
2357344
543872
1030730
495050
438019
1297893
2106380
1963248
472159
1117997
1108548
2031493
2134621
542154
2397984
1365507
1487063
1495837
1485093
1271622
1149514
2380879
2212847
2069081
2034791
1098316
2024014
1932342
707197
1095391
1765031
1467043
1387129
1291798
1790232
2239607
490194
1103582
2127833
669865
1502883
910845
2337846
1970221
1542546
903241
617734
962457
1711095
1007911
2371293
2065325
2366283
1213183
1040955
2159902
647253
543023
1272213
1881605
795891
1349920
1136895
1389583
1300654
636932
1790412
2106505
1269641
2205408
1445451
1166520
2093773
2319021
1264914
1574631
985059
1337641
1449830
2085697
458410
1836337
558109
769573
414264
2376755
829800
2404736
571594
664322
1172685
893327
799842
1633158
2254810
827046
1481720
611188
597715
759512
907640
1353273
1194127
2412529
1530723
1262538
733172
2349327
702549
1199365
2144764
2397097
1434475
1509044
2384021
899805
1849311
1230967
843122
882399
2417103
827335
461316
1949549
2262787
792226
1633593
2073522
1150072
833227
2414053
2169330
481349
1288621
748090
1118362
1105311
1504354
702084
774099
1100388
2312715
1704639
592352
1244038
786378
419921
1743156
1062665
1121607
1686599
880242
633494
1515870
731207
1212993
1691172
1376355
1136320
808994
625955
685712
546040
1140247
1685224
1057040
1929582
1125227
1014073
627645
1566046
825422
1518136
2314147
1934094
1696545
1418682
2136700
1200868
2385235
1560431
2252730
626190
1165668
2090893
1630647
725694
1675889
1445443
1919394
2300024
551894
1453074
426386
1111612
2142863
2417664
874007
902735
545385
1475363
952157
746197
1496134
1505615
1150089
1274707
457675
406413
1367280
943549
1300265
1992202
900781
2164905
923545
1249715
1428175
887508
1098332
1278292
493886
763493
931115
2388122
1755802
447846
942120
1726316
631693
628268
516553
681160
1082869
571304
925497
2323263
951003
2058258
2222971
1075396
1850036
1169498
1423253
872744
902086
1023659
2207349
2321294
1262965
1584299
844513
1755678
649375
1763433
870905
1623995
1887913
2012629
860869
2272483
2018715
2301192
837774
1890874
433359
520204
1956952
922530
833667
830726
1458775
1106496
1130831
1743649
1621207
2120794
1490956
534295
1646110
695089
1107770
1713056
1382793
408915
1098627
1901077
1934238
1934398
1528345
2212283
751920
571798
1171930
2151265
630164
1664909
1953238
1877397
2123746
1972078
2111195
1325355
999656
1132884
750560
936508
841982
1134132
799716
2128347
947583
904251
649870
457981
905990
2095297
770960
2309731
430412
1558131
1479511
1852210
1835318
767593
913732
1197676
1900065
1496258
509386
1047582
696427
1621162
2376077
1248782
880259
2295389
955193
1882332
1554464
410942
959534
520243
1919438
2411382
646149
919467
1410393
1038797
2204436
622856
579265
1662574
2386098
2229410
1751182
858885
1398960
549041
1930310
1478976
1597511
987421
1780358
467104
682863
449981
670447
1950173
2262030
466320
2420291
1297878
2256299
1122633
1512439
1103988
905722
1534132
424909
737243
1545645
655810
1076774
1764406
2261512
1045910
789351
1123306
2400803
531672
500024
1534772
1901390
1982711
1538314
784569
1047168
1784573
1353137
1035406
803402
1101926
1250777
792584
2127159
1255314
1563727
1903981
1468495
2293418
1079028
396737
1024886
601946
1393695
1874053
1944636
1620796
811593
2099646
1110612
2119315
1140942
2042251
2312846
1178367
868170
1072884
1493686
1387017
2384806
932132
1575324
2099040
1897123
1539608
2072906
936639
2000344
1244409
2260703
1103364
595494
630753
2072191
775938
2042565
557499
1033947
1603310
1280288
1209626
1207064
805644
1995792
471190
1050560
869472
881574
1344530
910214
1570381
2271353
1064602
495046
480865
595647
2338198
609439
1141622
2038074
822487
608910
1655490
871614
899718
1203817
1749354
806350
869904
923610
747717
2296315
677470
1072227
980541
2375784
764310
2047851
1051547
2320550
1295607
734757
467705
2386250
2059333
417954
904919
739104
2076403
1121411
1121742
1167829
733938
618846
2309037
676422
1861868
849875
1614971
1830858
1877108
1629697
666279
1070353
1072274
528126
2011528
484682
1069007
851672
1032036
2074540
1444964
1354489
718603
1670724
2311720
1058108
499480
1931806
1654754
1774253
2351931
865441
1220216
1164454
680716
2354739
1602965
1861149
1900832
1010503
1284856
960034
491578
1602018
2377372
1238909
2161933
965549
725797
1405578
1244120
2355062
1328723
448834
2382271
1081288
768797
696057
2347899
1381541
1666224
1229793
458973
721033
560934
1613376
1529687
2093616
1673685
936469
1125431
1792567
1091589
2303232
1007688
679633
1302546
1996036
2262856
449451
1611833
2296210
2293285
481706
1014333
1079569
759082
1393791
1216558
872611
1138911
1078358
1602358
1917799
631539
738125
2208028
1932771
1086935
1738657
1187280
1787623
420706
2014041
683284
1535399
2376525
625602
895026
1815315
1961093
982806
433015
409381
829020
2304513
680550
565712
858893
2096483
506383
1047634
2193553
943559
1089040
2301708
1250363
1448834
1039543
2098436
426291
2344158
1080019
1653919
1005234
756989
1259921
1090766
1865073
2334890
1713125
732219
710316
821323
2412570
1770858
831089
464889
1211220
1522175
956200
1468285
834753
2237950
1533820
757611
621321
594838
2277439
556154
2418545
1864237
836913
2065612
992655
1769777
629917
917834
1183662
1325107
1079032
2103577
465853
861856
1871836
945404
1892689
943047
962074
2415851
2237064
2203656
576176
684483
483330
1814754
1715980
517858
421768
1074739
450175
1654956
2250583
921309
723322
1540103
930076
893899
1469919
1549783
1110141
1240106
2372986
1153657
1291765
2073584
1921213
2368965
2250590
745831
1358587
942123
1079327
867962
851167
793699
1509054
1126835
646462
672469
1935968
1021023
1853627
1704624
877984
1161381
2087392
2328811
1926412
917391
2122228
2141566
634607
2215568
898201
934644
1095952
1391618
620617
1625907
1043234
815667
459428
1120354
1337004
1690549
797249
878622
2098556
1101421
788416
973118
682945
1560981
1231138
1691959
2066308
720167
1226275
1105368
1174085
1957575
2363024
1175281
665550
2026685
670619
1183876
2044704
844009
485237
1644523
880750
1199249
431793
729096
1109238
529379
1100689
490490
1712890
1937940
821660
1010564
1166925
707827
772501
1182446
762582
1537395
932118
523337
413055
1783042
872294
1856777
672020
879160
1942548
987111
1660297
785745
1688362
911597
1784958
555286
1175201
1392328
1302677
1056429
1545865
986709
2063182
917844
464444
1713602
924443
553809
768408
1568235
901797
1634130
837111
1030347
751202
822778
442985
1596959
643857
1169915
733242
1847005
758729
480968
1431078
1306092
642144
2047397
1113229
2102296
890374
1373364
2241837
486638
2383092
2214188
704767
2190433
1899769
2317222
923279
655225
1399682
865038
1486888
405290
1276094
955090
946756
1299935
1963843
1200261
1262625
1985592
481627
547306
650462
1003848
982512
1707016
1044594
2099823
2176813
1027945
1436984
960930
790292
935554
2320649
1051380
781901
2324403
1205326
439388
1339920
426217
1170392
963878
503862
731071
2315643
2138684
2305370
701463
631579
1086506
941299
2420969
1231491
1926427
943194
1061682
2181970
653250
1171708
682440
776371
1790322
739627
1919250
1511816
470160
1546327
2417599
1135863
1082017
2075870
1478458
697545
969653
1094267
1106190
689453
1001156
706268
1235640
659639
1434884
2172190
1358997
1260281
447530
2397788
1829012
2303548
752286
2357228
684187
1635669
1455417
977924
2222844
1863747
410751
1065948
832154
1956418
1083254
893063
641747
2325269
938723
792709
1132492
1031466
1616332
2410989
2353632
2081739
1515515
426840
900516
778558
2152301
1329546
1036308
1113724
595218
468608
752491
890340
433473
1234061
497825
1550018
2144947
704392
1054297
407579
1677398
2100618
952867
849968
894822
1161512
843864
1055676
562870
1615653
1056573
1880816
1605640
446997
1538021
877906
1224840
1024618
1601235
955506
983098
2297724
942048
2237434
657135
443786
1843357
424437
1277899
1706020
1482511
1874420
532976
736065
1763248
832106
464261
434791
793571
1267411
994593
2304037
1337283
2177459
2423350
2059948
1445128
1974551
1171199
1047599
461844
1506370
1004232
2157851
999974
596867
1637059
1272799
914703
862138
1915710
2286336
1749226
1515029
2053742
1549915
1281176
2235372
1242600
2010621
690447
957370
1933924
790472
873239
416828
2387348
2170630
431380
1247610
